"id"|"gameOperationId"|"season"|"sortKey"|"leagueCategoryId"|"leagueClassId"|"leagueSystemId"|"leagueType"|"name"|"isFemale"|"shortName"|"seasonId"|"isLegacyLeague"|"fieldSize"|"leagueModus"|"hasPreround"|"tableModus"|"periods"|"periodLength"|"overtimeLength"
875|2|"11"|"61"|"2"|"280"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) - Staffel Ost"|False|"U15 Ost (KF)"|11|True|""|""|False|"classic"|""|""|""
889|2|"11"|"62"|"2"|"270"|"1"|"league"|"Regionalliga Nordwest U15 Junioren(KF) Meisterrunde"|False|"U15 Meisterrunde KF"|11|True|""|""|False|"classic"|""|""|""
890|2|"11"|"63"|"2"|"270"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF) Platzierungsrunde"|False|"U15 Platzierungsrunde KF"|11|True|""|""|False|"classic"|""|""|""
818|2|"11"|"70"|"2"|"300"|"1"|"league"|"Regionalliga Nordwest U13 Junioren (KF)"|False|"U13 (KF)"|11|True|""|""|False|"classic"|""|""|""
814|2|"11"|"80"|"2"|"320"|"1"|"league"|"Regionalliga Nordwest U11 Junioren (KF)"|False|"U11 (KF)"|11|True|""|""|False|"classic"|""|""|""
885|2|"11"|"90"|"3"|"340"|"4"|"cup"|"Regionalliga Nordwest U9 Junioren (KT)"|False|"U9 (KT)"|11|True|""|""|False|"classic"|""|""|""
779|3|"11"|"1"|"1"|"30"|"1"|"league"|"Herren Großfeld Regionalliga"|False|"HeGFRL"|11|True|""|""|False|"classic"|""|""|""
904|3|"11"|"2"|"4"|"30"|"4"|"cup"|"Herren Großfeld Regionalliga Playoffs OST"|False|"HeGFRLPoOST"|11|True|""|""|False|"classic"|""|""|""
787|3|"11"|"3"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Regionalliga"|False|"HeKFRL"|11|True|""|""|False|"classic"|""|""|""
905|3|"11"|"4"|"3"|"30"|"1"|"cup"|"Herren Kleinfeld Regionalliga Playoffs"|False|"HeKFRLPo"|11|True|""|""|False|"classic"|""|""|""
802|3|"11"|"5"|"2"|"40"|"1"|"league"|"Herren Kleinfeld Verbandsliga"|False|"HeKFVL"|11|True|""|""|False|"classic"|""|""|""
803|3|"11"|"6"|"5"|"370"|"1"|"league"|"Ü30 Masters Kleintor"|False|"Ü30M"|11|True|""|""|False|"classic"|""|""|""
788|3|"11"|"7"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Regionalliga"|False|"U15KFRL"|11|True|""|""|False|"classic"|""|""|""
906|3|"11"|"8"|"3"|"280"|"1"|"cup"|"U15 Kleinfeld Regionalliga Playoffs"|False|"U15KFRLPo"|11|True|""|""|False|"classic"|""|""|""
786|3|"11"|"9"|"2"|"300"|"1"|"league"|"U13 Kleinfeld Regionalliga"|False|"U13KFRL"|11|True|""|""|False|"classic"|""|""|""
907|3|"11"|"10"|"3"|"300"|"1"|"cup"|"U13 Kleinfeld Regionalliga Playoffs"|False|"U13KFRLPo"|11|True|""|""|False|"classic"|""|""|""
789|3|"11"|"11"|"5"|"320"|"1"|"league"|"U11 Kleintor Regionalliga"|False|"U11KTRL"|11|True|""|""|False|"classic"|""|""|""
902|3|"11"|"14"|"3"|"320"|"4"|"cup"|"U11 Kleintor Regionalliga Playoffs"|False|"U11KTRLPO"|11|True|""|""|False|"classic"|""|""|""
836|4|"11"|"0"|"1"|"30"|"1"|"league"|"Regionalliga Süd, Staffel BW"|False|"RL Süd BW"|11|True|""|""|False|"classic"|""|""|""
837|4|"11"|"1"|"1"|"30"|"1"|"league"|"Regionalliga Süd Damen (KF)"|True|"RL Süd Damen"|11|True|""|""|False|"classic"|""|""|""
838|4|"11"|"2"|"2"|"30"|"1"|"league"|"Verbandsliga Baden-Württemberg (KF)"|False|"VL BW"|11|True|""|""|False|"classic"|""|""|""
839|4|"11"|"3"|"1"|"250"|"1"|"league"|"Regionalliga Süd U17"|False|"RL U17"|11|True|""|""|False|"classic"|""|""|""
840|4|"11"|"4"|"2"|"280"|"1"|"league"|"Regionalliga Südwest U15 (KF)"|False|"RL U15"|11|True|""|""|False|"classic"|""|""|""
841|4|"11"|"5"|"2"|"300"|"1"|"league"|"Regionalliga Südwest U13 (KF)"|False|"RL U13"|11|True|""|""|False|"classic"|""|""|""
842|4|"11"|"6"|"2"|"320"|"1"|"league"|"Regionalliga Südwest U11 (KT)"|False|"RL U11"|11|True|""|""|False|"classic"|""|""|""
910|4|"11"|"7"|"3"|"300"|"1"|"cup"|"Süddeutsche Meisterschaft U13 (KF)"|False|"SDM U13"|11|True|""|""|False|"classic"|""|""|""
820|5|"11"|"10"|"1"|"30"|"1"|"league"|"Herren Großfeld Regionalliga Nord"|False|"Herren GF RL"|11|True|""|""|False|"classic"|""|""|""
821|5|"11"|"20"|"1"|"40"|"1"|"league"|"Herren Großfeld Verbandsliga Nord"|False|"Herren GF VL"|11|True|""|""|False|"classic"|""|""|""
822|5|"11"|"30"|"1"|"30"|"1"|"league"|"Damen Großfeld Regionalliga Nord"|True|"Damen GF RL"|11|True|""|""|False|"classic"|""|""|""
824|5|"11"|"40"|"1"|"260"|"1"|"league"|"U17 Großfeld Regionalliga Nord"|False|"U17 GF RL"|11|True|""|""|False|"classic"|""|""|""
825|5|"11"|"50"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Regionalliga Nord"|False|"Herren KF RL"|11|True|""|""|False|"classic"|""|""|""
827|5|"11"|"60"|"2"|"40"|"1"|"league"|"Herren Kleinfeld Verbandsliga Nord"|False|"Herren KF VL"|11|True|""|""|False|"classic"|""|""|""
828|5|"11"|"70"|"2"|"50"|"1"|"league"|"Herren Kleinfeld Landesliga Nord"|False|"Herren KF LL"|11|True|""|""|False|"classic"|""|""|""
830|5|"11"|"80"|"2"|"30"|"1"|"league"|"Damen Kleinfeld Regionalliga Nord"|True|"Damen KF RL"|11|True|""|""|False|"classic"|""|""|""
832|5|"11"|"90"|"2"|"370"|"1"|"league"|"Ü40 Kleinfeld Regionalliga Nord"|False|"Ü40 KF RL"|11|True|""|""|False|"classic"|""|""|""
833|5|"11"|"100"|"2"|"260"|"1"|"league"|"U17 Kleinfeld Verbandsliga Nord"|False|"U17 KF VL"|11|True|""|""|False|"classic"|""|""|""
898|5|"11"|"200"|"3"|"260"|"1"|"cup"|"U17 Kleinfeld DM Qualifikation"|False|"U17 KF DM Quali"|11|True|""|""|False|"classic"|""|""|""
834|5|"11"|"960"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Regionalliga Nord"|False|"U15 KF RL Nord"|11|True|""|""|False|"classic"|""|""|""
835|5|"11"|"970"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Verbandsliga Nord"|False|"U15 KF VL"|11|True|""|""|False|"classic"|""|""|""
829|5|"11"|"980"|"2"|"30"|"1"|"league"|"U13 Kleinfeld Regionalliga Nord, Staffel Nord"|False|"U13 KF RL, Staffel Nord"|11|True|""|""|False|"classic"|""|""|""
831|5|"11"|"995"|"2"|"30"|"1"|"league"|"U13 Kleinfeld Regionalliga Nord, Staffel Süd"|False|"U13 KF RL, Staffel Süd"|11|True|""|""|False|"classic"|""|""|""
894|5|"11"|"996"|"3"|"300"|"1"|"cup"|"U13 Kleinfeld Regionalliga Playoffs"|False|"U13 KF RL PO"|11|True|""|""|False|"classic"|""|""|""
823|5|"11"|"1000"|"5"|"320"|"1"|"league"|"U11 Kleintor Regionalliga Nord, Staffel Nord"|False|"U11 KT RL Staffel Nord"|11|True|""|""|False|"classic"|""|""|""
826|5|"11"|"1010"|"5"|"320"|"1"|"league"|"U11 Kleintor Regionalliga Nord, Staffel Süd"|False|"U11 KT RL Staffel Süd"|11|True|""|""|False|"classic"|""|""|""
891|5|"11"|"1015"|"3"|"320"|"1"|"cup"|"U11 Kleintor Regionalliga Nord Playoffs"|False|"U11 KT RL PO"|11|True|""|""|False|"classic"|""|""|""
918|6|"11"|"6"|"4"|"40"|"1"|"cup"|"Playoffs Verbandsliga Ost Herren"|False|"PO VLHeGF"|11|True|""|""|False|"classic"|""|""|""
921|6|"11"|"7"|"3"|"30"|"1"|"cup"|"Playoffs Regionalliga Ost Herren Kleinfeld"|False|"PO RLHeKF"|11|True|""|""|False|"classic"|""|""|""
920|6|"11"|"8"|"3"|"40"|"1"|"cup"|"Playoffs Verbandsliga Ost Herren Kleinfeld"|False|"PO VLHeKF"|11|True|""|""|False|"classic"|""|""|""
919|6|"11"|"9"|"3"|"30"|"1"|"cup"|"Playoffs Regionalliga Ost Damen Kleinfeld"|True|"PO DaKF"|11|True|""|""|False|"classic"|""|""|""
917|6|"11"|"10"|"4"|"260"|"1"|"cup"|"Playoffs Regionalliga Ost U17 Junioren"|False|"PO U17GF"|11|True|""|""|False|"classic"|""|""|""
916|6|"11"|"11"|"3"|"260"|"1"|"cup"|"Playoffs Regionalliga Ost U17 Junioren Kleinfeld"|False|"PO U17KF"|11|True|""|""|False|"classic"|""|""|""
909|6|"11"|"12"|"4"|"280"|"1"|"cup"|"Playoffs Regionalliga Ost U15 Junioren"|False|"PO U15GF"|11|True|""|""|False|"classic"|""|""|""
915|6|"11"|"13"|"3"|"280"|"1"|"cup"|"Playoffs Regionalliga Ost U15 Junioren Kleinfeld"|False|"PO U15KF"|11|True|""|""|False|"classic"|""|""|""
923|6|"11"|"14"|"3"|"280"|"1"|"cup"|"Playdowns Regionalliga Ost U15 Junioren Kleinfeld"|False|"PD U15KF"|11|True|""|""|False|"classic"|""|""|""
914|6|"11"|"15"|"4"|"300"|"1"|"cup"|"Playoffs Regionalliga Ost U13 Junioren"|False|"PO U13GF"|11|True|""|""|False|"classic"|""|""|""
913|6|"11"|"16"|"3"|"300"|"1"|"cup"|"Playoffs Regionalliga Ost U13 Junioren Kleinfeld"|False|"PO U13KF"|11|True|""|""|False|"classic"|""|""|""
922|6|"11"|"17"|"3"|"300"|"1"|"cup"|"Playdowns Regionalliga Ost U13 Junioren Kleinfeld"|False|"PD U13KF"|11|True|""|""|False|"classic"|""|""|""
912|6|"11"|"18"|"3"|"320"|"1"|"cup"|"Playoffs Regionalliga Ost U11 Junioren Kleintor"|False|"PO U11KT"|11|True|""|""|False|"classic"|""|""|""
911|6|"11"|"19"|"3"|"340"|"1"|"cup"|"Playoffs Regionalliga Ost U9 Junioren Kleintor"|False|"PO U9KT"|11|True|""|""|False|"classic"|""|""|""
908|6|"11"|"20"|"4"|"30"|"1"|"cup"|"Playoffs Regionalliga Ost Herren (VF)"|False|"PORLHeGF"|11|True|""|""|False|"classic"|""|""|""
854|6|"11"|"21"|"1"|"30"|"1"|"league"|"Regionalliga Ost Herren"|False|"RLHeGF"|11|True|""|""|False|"classic"|""|""|""
855|6|"11"|"22"|"1"|"40"|"1"|"league"|"Verbandsliga Ost Herren St. 1"|False|"VLHeGF1"|11|True|""|""|False|"classic"|""|""|""
856|6|"11"|"23"|"1"|"40"|"1"|"league"|"Verbandsliga Ost Herren St. 2"|False|"VLHeGF2"|11|True|""|""|False|"classic"|""|""|""
857|6|"11"|"24"|"2"|"30"|"1"|"league"|"Regionalliga Ost Herren Kleinfeld"|False|"RLHeKF"|11|True|""|""|False|"classic"|""|""|""
858|6|"11"|"25"|"2"|"40"|"1"|"league"|"Verbandsliga Ost Herren Kleinfeld"|False|"VLHeKF"|11|True|""|""|False|"classic"|""|""|""
859|6|"11"|"26"|"2"|"30"|"1"|"league"|"Regionalliga Ost Damen Kleinfeld"|True|"RLDaKF"|11|True|""|""|False|"classic"|""|""|""
860|6|"11"|"27"|"1"|"260"|"1"|"league"|"Regionalliga Ost U17 Junioren"|False|"RLU17GF"|11|True|""|""|False|"classic"|""|""|""
861|6|"11"|"28"|"2"|"260"|"1"|"league"|"Regionalliga Ost U17 Junioren Kleinfeld"|False|"RLU17KF"|11|True|""|""|False|"classic"|""|""|""
878|6|"11"|"29"|"2"|"260"|"1"|"league"|" Regionalliga Ost U17 Juniorinnen Kleinfeld"|True|"U17 Juniorinnen"|11|True|""|""|False|"classic"|""|""|""
862|6|"11"|"30"|"1"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren"|False|"RLU15GF"|11|True|""|""|False|"classic"|""|""|""
863|6|"11"|"31"|"2"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren Kleinfeld St. 1"|False|"RLU15KF1"|11|True|""|""|False|"classic"|""|""|""
864|6|"11"|"32"|"2"|"280"|"1"|"league"|"Regionalliga Ost U15 Junioren Kleinfeld St. 2"|False|"RLU15KF2"|11|True|""|""|False|"classic"|""|""|""
865|6|"11"|"33"|"1"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren"|False|"RLU13GF"|11|True|""|""|False|"classic"|""|""|""
866|6|"11"|"34"|"2"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren Kleinfeld St. 1"|False|"RLU13KF1"|11|True|""|""|False|"classic"|""|""|""
867|6|"11"|"35"|"2"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren Kleinfeld St. 2"|False|"RLU13KF2"|11|True|""|""|False|"classic"|""|""|""
868|6|"11"|"36"|"2"|"300"|"1"|"league"|"Regionalliga Ost U13 Junioren Kleinfeld St. 3"|False|"RLU13KF3"|11|True|""|""|False|"classic"|""|""|""
887|6|"11"|"37"|"2"|"310"|"1"|"league"|"Regionalliga Ost U11 Junioren Kleinfeld Meisterrunde"|False|"RLU11KFMR"|11|True|""|""|False|"classic"|""|""|""
888|6|"11"|"38"|"2"|"310"|"1"|"league"|"Regionalliga Ost U11 Junioren Kleinfeld Platzierungsrunde"|False|"RLU11KFPR"|11|True|""|""|False|"classic"|""|""|""
871|6|"11"|"40"|"5"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren Kleintor"|False|"RLU11KT"|11|True|""|""|False|"classic"|""|""|""
869|6|"11"|"41"|"2"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren Kleinfeld Vorrunde St. 1"|False|"RLU11KF1"|11|True|""|""|False|"classic"|""|""|""
870|6|"11"|"42"|"2"|"320"|"1"|"league"|"Regionalliga Ost U11 Junioren Kleinfeld Vorrunde St. 2"|False|"RLU11KF2"|11|True|""|""|False|"classic"|""|""|""
872|6|"11"|"43"|"5"|"340"|"1"|"league"|"Regionalliga Ost U9 Junioren Kleintor St. 1"|False|"RLU9KT1"|11|True|""|""|False|"classic"|""|""|""
873|6|"11"|"44"|"5"|"340"|"1"|"league"|"Regionalliga Ost U9 Junioren Kleintor St. 2"|False|"RLU9KT2"|11|True|""|""|False|"classic"|""|""|""
805|8|"11"|"0"|"2"|"320"|"1"|"league"|"Hessenliga U11 KT"|False|"Hessenliga U11 KT"|11|True|""|""|False|"classic"|""|""|""
895|8|"11"|"0"|"2"|"280"|"1"|"league"|"U15 Juniorinnen"|True|"U15 (w)"|11|True|""|""|False|"classic"|""|""|""
896|8|"11"|"0"|"2"|"260"|"1"|"league"|"U17 Juniorinnen"|True|"U17 (w)"|11|True|""|""|False|"classic"|""|""|""
813|8|"11"|"0"|"1"|"30"|"1"|"league"|"RL West (Hessen) Herren GF"|False|"RL West (Hessen) Herren GF"|11|True|""|""|False|"classic"|""|""|""
812|8|"11"|"0"|"2"|"40"|"1"|"league"|"Verbandsliga Hessen Herren KF"|False|"Verbandsliga Hessen Herren KF"|11|True|""|""|False|"classic"|""|""|""
811|8|"11"|"0"|"2"|"30"|"1"|"league"|"RL West (Hessen) Herren KF"|False|"RL West (Hessen) Herren KF"|11|True|""|""|False|"classic"|""|""|""
810|8|"11"|"0"|"2"|"30"|"1"|"league"|"RL West (Hessen) Damen KF"|True|"RL West (Hessen) Damen KF"|11|True|""|""|False|"classic"|""|""|""
893|8|"11"|"0"|"1"|"10"|"1"|"league"|""|False|""|11|True|""|""|False|"classic"|""|""|""
809|8|"11"|"0"|"1"|"260"|"1"|"league"|"RL West U17 GF"|False|"RL West U17 GF"|11|True|""|""|False|"classic"|""|""|""
897|8|"11"|"0"|"4"|"30"|"4"|"cup"|"Herren GF Playoffs"|False|"Herren GF Playoffs"|11|True|""|""|False|"classic"|""|""|""
892|8|"11"|"0"|"3"|"320"|"4"|"cup"|"Hessenliga U11 KT PlayOff"|False|"Hessenliga U11 KT PlayOff"|11|True|""|""|False|"classic"|""|""|""
808|8|"11"|"0"|"2"|"260"|"1"|"league"|"Hessenliga U17 KF"|False|"Hessenliga U17 KF"|11|True|""|""|False|"classic"|""|""|""
807|8|"11"|"0"|"2"|"280"|"1"|"league"|"Hessenliga U15 KF"|False|"Hessenliga U15 KF"|11|True|""|""|False|"classic"|""|""|""
806|8|"11"|"0"|"2"|"300"|"1"|"league"|"Hessenliga U13 KF"|False|"Hessenliga U13 KF"|11|True|""|""|False|"classic"|""|""|""
804|8|"11"|"0"|"2"|"340"|"1"|"league"|"Hessenliga U9 KT"|False|"Hessenliga U9 KT"|11|True|""|""|False|"classic"|""|""|""
790|9|"11"|"1"|"1"|"30"|"1"|"league"|"Regionalliga Süd Herren GF Staffel Bayern"|False|"Regio Süd Bayern GF"|11|True|""|""|False|"classic"|""|""|""
791|9|"11"|"2"|"2"|"40"|"1"|"league"|"Verbandsliga Bayern Herren KF"|False|"Verbandsliga Herren KF"|11|True|""|""|False|"classic"|""|""|""
793|9|"11"|"3"|"2"|"260"|"1"|"league"|"Regionalliga Süd U17 KF"|False|"Regio Süd U17 KF"|11|True|""|""|False|"classic"|""|""|""
794|9|"11"|"4"|"2"|"260"|"1"|"league"|"Verbandsliga Bayern U17 Juniorinnen"|True|"Verbandsliga U17 w"|11|True|""|""|False|"classic"|""|""|""
795|9|"11"|"5"|"2"|"280"|"1"|"league"|"Verbandsliga Bayern U15 KF"|False|"Verbandsliga U15 KF"|11|True|""|""|False|"classic"|""|""|""
796|9|"11"|"6"|"2"|"280"|"1"|"league"|"Verbandsliga Bayern U15 Juniorinnen"|True|"Verbandsliga U15 w"|11|True|""|""|False|"classic"|""|""|""
797|9|"11"|"7"|"2"|"300"|"1"|"league"|"Verbandsliga Bayern U13 KF"|False|"Verbandsliga U13 KF"|11|True|""|""|False|"classic"|""|""|""
799|9|"11"|"8"|"2"|"320"|"1"|"league"|"Verbandsliga Bayern U11 KF"|False|"Verbandsliga U11 KF"|11|True|""|""|False|"classic"|""|""|""
800|9|"11"|"9"|"2"|"340"|"1"|"league"|"Verbandsliga Bayern U9 KF"|False|"Verbandsliga U9 KF"|11|True|""|""|False|"classic"|""|""|""
879|9|"11"|"10"|"2"|"270"|"1"|"league"|"Verbandsliga Bayern Meisterrunde U15 KF"|False|"Meisterrunde U15 KF"|11|True|""|""|False|"classic"|""|""|""
880|9|"11"|"11"|"2"|"270"|"1"|"league"|"Verbandsliga Bayern Platzierungsrunde U15 KF"|False|"Platzierungsrunde U15 KF"|11|True|""|""|False|"classic"|""|""|""
881|9|"11"|"12"|"2"|"290"|"1"|"league"|"Verbandsliga Bayern Meisterrunde U13 KF"|False|"Meisterrunde U13 KF"|11|True|""|""|False|"classic"|""|""|""
882|9|"11"|"13"|"2"|"290"|"1"|"league"|"Verbandsliga Bayern Platzierungsrunde U13 KF"|False|"Platzierungsrunde U13 KF"|11|True|""|""|False|"classic"|""|""|""
883|9|"11"|"14"|"2"|"310"|"1"|"league"|"Verbandsliga Bayern Meisterrunde U11 KF"|False|"Meisterrunde U11 KF"|11|True|""|""|False|"classic"|""|""|""
884|9|"11"|"15"|"2"|"310"|"1"|"league"|"Verbandsliga Bayern Platzierungsrunde U11 KF"|False|"Platzierungsrunde U11 KF"|11|True|""|""|False|"classic"|""|""|""
899|9|"11"|"16"|"4"|"30"|"1"|"cup"|"Süddeutsche Meisterschaft Herren GF"|False|"SDM Herren GF"|11|True|""|""|False|"classic"|""|""|""
901|9|"11"|"17"|"101"|"30"|"1"|"champ"|"Süddeutsche Meisterschaft Herren KF"|False|"SDM Herren KF"|11|True|""|""|False|"classic"|""|""|""
900|9|"11"|"18"|"101"|"280"|"1"|"champ"|"Süddeutsche Meisterschaft U15"|False|"SDM U15 KF"|11|True|""|""|False|"classic"|""|""|""
843|10|"11"|"0"|"1"|"30"|"1"|"league"|"Regionalliga NRW Herren"|False|"RLGF"|11|True|""|""|False|"classic"|""|""|""
844|10|"11"|"1"|"1"|"40"|"1"|"league"|"Verbandsliga NRW Herren"|False|"VLGF"|11|True|""|""|False|"classic"|""|""|""
846|10|"11"|"2"|"2"|"30"|"1"|"league"|"Regionalliga NRW Damen Kleinfeld"|True|"RL KF DA"|11|True|""|""|False|"classic"|""|""|""
845|10|"11"|"3"|"2"|"30"|"1"|"league"|"Regionalliga NRW Herren Kleinfeld"|False|"RL KF"|11|True|""|""|False|"classic"|""|""|""
847|10|"11"|"4"|"2"|"40"|"1"|"league"|"Verbandsliga NRW Herren Kleinfeld"|False|"VLKF"|11|True|""|""|False|"classic"|""|""|""
848|10|"11"|"5"|"2"|"280"|"1"|"league"|"Regionalliga U 15 Kleinfeld"|False|"U 15 RLKF"|11|True|""|""|False|"classic"|""|""|""
849|10|"11"|"6"|"2"|"280"|"1"|"league"|"Verbandsliga U 15 Kleinfeld"|False|"U 15 KFVL"|11|True|""|""|False|"classic"|""|""|""
850|10|"11"|"7"|"2"|"300"|"1"|"league"|"Regionalliga U 13 Kleinfeld"|False|"U 13 RLKF"|11|True|""|""|False|"classic"|""|""|""
851|10|"11"|"8"|"2"|"300"|"1"|"league"|"Verbandsliga U 13 Kleinfeld"|False|"U 13 VLKF"|11|True|""|""|False|"classic"|""|""|""
852|10|"11"|"9"|"2"|"320"|"1"|"league"|"Regionalliga U 11 Kleinfeld"|False|"U 11 RLKF"|11|True|""|""|False|"classic"|""|""|""
853|10|"11"|"10"|"2"|"320"|"1"|"league"|"Verbandsliga U 11 Kleinfeld"|False|"U 11 VLKF"|11|True|""|""|False|"classic"|""|""|""
903|10|"11"|"20"|"2"|"260"|"1"|"league"|"Playoffs Regionalliga U 17 KF"|False|"PO U17KF"|11|True|""|""|False|"classic"|""|""|""
876|11|"11"|"0"|"2"|"40"|"1"|"league"|""|False|""|11|True|""|""|False|"classic"|""|""|""
877|11|"11"|"1"|"3"|"40"|"1"|"cup"|"Verbandsliga RLP/ Saarland"|False|"VL RLP Saarland"|11|True|""|""|False|"classic"|""|""|""
944|1|"12"|"20"|"1"|"10"|"1"|"league"|"1. FBL"|False|"1. FBL"|12|True|""|""|False|"classic"|""|""|""
945|1|"12"|"30"|"1"|"10"|"1"|"league"|"1. FBL Damen"|True|"1. FBL (D)"|12|True|""|""|False|"classic"|""|""|""
948|1|"12"|"40"|"1"|"20"|"1"|"league"|"2. FBL Ost"|False|"2. FBL O"|12|True|""|""|False|"classic"|""|""|""
946|1|"12"|"50"|"1"|"20"|"1"|"league"|"2. FBL Nord/West"|False|"2. FBL NW"|12|True|""|""|False|"classic"|""|""|""
947|1|"12"|"60"|"1"|"20"|"1"|"league"|"2. FBL Süd/West"|False|"2. FBL SW"|12|True|""|""|False|"classic"|""|""|""
949|1|"12"|"70"|"4"|"10"|"4"|"cup"|"FD-Pokal Herren"|False|"FD-Pokal (H)"|12|True|""|""|False|"classic"|""|""|""
950|1|"12"|"71"|"4"|"10"|"4"|"cup"|"FD-Pokal Damen"|True|"FD-Pokal (D)"|12|True|""|""|False|"classic"|""|""|""
977|2|"12"|"10"|"1"|"30"|"1"|"league"|"Jamasi Regionalliga Nordwest Herren"|False|"RL H"|12|True|""|""|False|"classic"|""|""|""
978|2|"12"|"20"|"2"|"30"|"1"|"league"|"Regionalliga Nordwest Damen (KF)"|True|"RL D (KF)"|12|True|""|""|False|"classic"|""|""|""
979|2|"12"|"30"|"2"|"30"|"1"|"league"|"Regionalliga Nordwest Herren (KF)"|False|"RL H (KF)"|12|True|""|""|False|"classic"|""|""|""
980|2|"12"|"40"|"2"|"40"|"1"|"league"|"Verbandsliga Nordwest Herren (KF)"|False|"VL H (KF)"|12|True|""|""|False|"classic"|""|""|""
981|2|"12"|"50"|"2"|"50"|"1"|"league"|"Landesliga Nordwest Herren (KF)"|False|"LL H (KF)"|12|True|""|""|False|"classic"|""|""|""
982|2|"12"|"60"|"1"|"260"|"1"|"league"|"Regionalliga Nordwest U17 Junioren"|False|"U17"|12|True|""|""|False|"classic"|""|""|""
983|2|"12"|"70"|"2"|"280"|"1"|"league"|"Regionalliga Nordwest U15 Junioren (KF)"|False|"U15 (KF)"|12|True|""|""|False|"classic"|""|""|""
984|2|"12"|"80"|"2"|"300"|"1"|"league"|"Regionalliga Nordwest U13 Junioren (KF)"|False|"U13 (KF)"|12|True|""|""|False|"classic"|""|""|""
985|2|"12"|"90"|"2"|"320"|"1"|"league"|"Regionalliga Nordwest U11 Junioren (KF)"|False|"U11 (KF)"|12|True|""|""|False|"classic"|""|""|""
976|2|"12"|"100"|"5"|"340"|"4"|"league"|"Regionalliga Nordwest U9 Junioren (KT)"|False|"U9 (KT)"|12|True|""|""|False|"classic"|""|""|""
994|3|"12"|"2"|"1"|"30"|"1"|"league"|"Herren Großfeld Regionalliga"|False|"FVBBHeGFRL"|12|True|""|""|False|"classic"|""|""|""
993|3|"12"|"4"|"2"|"30"|"1"|"league"|"Herren Kleinfeld Regionalliga"|False|"FVBBHeKFRL"|12|True|""|""|False|"classic"|""|""|""
992|3|"12"|"6"|"2"|"40"|"1"|"league"|"Herren Kleinfeld Verbandsliga"|False|"FVBBHeKFVL"|12|True|""|""|False|"classic"|""|""|""
991|3|"12"|"8"|"2"|"370"|"1"|"league"|"Ü30 Kleintor Masters"|False|"FVBBÜ30KTMA"|12|True|""|""|False|"classic"|""|""|""
990|3|"12"|"10"|"2"|"260"|"1"|"league"|"U17w Kleinfeld Regionalliga"|True|"FVBBU17wKFRL"|12|True|""|""|False|"classic"|""|""|""
989|3|"12"|"12"|"1"|"280"|"1"|"league"|"U15 Großfeld Regionalliga"|False|"FVBBU15GFRL"|12|True|""|""|False|"classic"|""|""|""
988|3|"12"|"14"|"2"|"280"|"1"|"league"|"U15 Kleinfeld Regionalliga"|False|"FVBBU15KFRL"|12|True|""|""|False|"classic"|""|""|""
987|3|"12"|"16"|"2"|"300"|"1"|"league"|"U13 Kleinfeld Regionalliga"|False|"FVBBU13KFRL"|12|True|""|""|False|"classic"|""|""|""
986|3|"12"|"18"|"2"|"320"|"1"|"league"|"U11 Kleinfeld Regionalliga"|False|"FVBBU11KFRL"|12|True|""|""|False|"classic"|""|""|""
1009|4|"12"|"0"|"1"|"30"|"1"|"league"|"Regionalliga Süd, Staffel BW"|False|"RL Süd BW"|12|True|""|""|False|"classic"|""|""|""
1010|4|"12"|"1"|"2"|"30"|"1"|"league"|"Verbandsliga Baden-Württemberg (KF)"|False|"VL BW"|12|True|""|""|False|"classic"|""|""|""
1011|4|"12"|"2"|"2"|"260"|"1"|"league"|"Regionalliga Südwest U17 (KF)"|False|"U17 (KF)"|12|True|""|""|False|"classic"|""|""|""
1012|4|"12"|"3"|"2"|"280"|"1"|"league"|"Regionalliga Südwest U15 (KF)"|False|"U15 (KF)"|12|True|""|""|False|"classic"|""|""|""
1013|4|"12"|"4"|"2"|"300"|"1"|"league"|"Regionalliga Südwest U13 (KF)"|False|"U13 (KF)"|12|True|""|""|False|"classic"|""|""|""
1014|4|"12"|"5"|"2"|"320"|"1"|"league"|"Regionalliga Südwest U11 (KF)"|False|"U11 (KF)"|12|True|""|""|False|"classic"|""|""|""
928|5|"12"|"10"|"1"|"30"|"1"|"league"|"Herren Großfeld Regionalliga Nord"|False|"Herren GF RL"|12|True|""|""|False|"classic"|""|""|""
929|5|"12"|"20"|"1"|"40"|"1"|"league"|"Herren Großfeld Verbandsliga Nord"|False|"Herren GF VL"|12|True|""|""|False|"classic"|""|""|""
